,prefix,input_text,target_text,doi
7104,,We have only very low quality evidence and are very uncertain about estimates of benefit and harm.,Very low quality evidence means that we are very uncertain about the results.,10.1002/14651858.CD012329
7105,,Levomepromazine is an 'older' typical antipsychotic medication licensed for use in schizophrenia but sparingly prescribed in the United Kingdom.,Levomepromazine is one among these 'older' typical antipsychotic medications.,10.1002/14651858.CD007779.pub2
7106,,Uncomplicated acute cystitis is one of the most common bacterial infections in adults.,Uncomplicated acute cystitis is the most prevalent form of uncomplicated UTI in women.,10.1002/14651858.CD003597.pub2
7107,,Quinolones are recommended for acute cystitis in regions where the level of resistance to other antimicrobials namely co-trimoxazole is high.,Quinolones are recommended as the drugs of choice for acute cystitis in regions where the level of resistance to other antimicrobials namely co-trimoxazole is high.,10.1002/14651858.CD003597.pub2
7108,,We identified 11 studies enrolling 7535 women.,Eleven studies (7535 women) were identified.,10.1002/14651858.CD003597.pub2
7109,,There were no significant differences in clinical or microbiological efficacy between quinolones.,We found no significant differences in clinical or microbiological efficacy between quinolones.,10.1002/14651858.CD003597.pub2
7110,,The sense of taste is very much essential to the overall health of an individual.,The sense of taste is essential to the health and psychological well-being of an individual.,10.1002/14651858.CD010470.pub3
7111,,"We only included studies on taste disorders in this review that were either idiopathic, or resulting from zinc deficiency or chronic renal failure.","We only included studies on taste disorders in this review that were either idiopathic, or resulting from zinc deficiency or chronic renal failure.",10.1002/14651858.CD010470.pub3
7112,,"Of these, nine trials with 544 people compared zinc supplements to placebo for patients with taste disorders.",These studies compared zinc with placebo or acupuncture with sham procedure for patients with taste disorders.,10.1002/14651858.CD010470.pub3
7113,,We found very low-quality evidence that is not sufficient to conclude on the role of acupuncture for improving taste discrimination in cases of idiopathic dysgeusia (distortion of taste) and hypogeusia (reduced ability to taste).,"When patients with taste disorders are given acupuncture, compared to sham procedure:
- we found very low-quality evidence that is not sufficient to conclude on the role of acupuncture for improving taste discrimination in cases of idiopathic dysgeusia (distortion of taste) and hypogeusia (reduced ability to taste);
- acupuncture trial did not show adverse events;
- no studies were found that looked at improvement in taste acuity or quality of life.",10.1002/14651858.CD010470.pub3
7114,,We were unable to draw any conclusions regarding the superiority of zinc supplements or acupuncture as none of the trials compared these interventions.,We were unable to draw any conclusions regarding the superiority of zinc supplements or acupuncture as none of the trials compared these interventions.,10.1002/14651858.CD010470.pub3
7115,,Retrospective survival data have suggested poor effectiveness of oxygen therapy in patients with interstitial lung disease (ILD).,Oxygen therapy is used to treat patients with interstitial lung disease (ILD) with low arterial blood oxygen levels.,10.1002/14651858.CD002883
7116,,To determine the effect of domiciliary oxygen therapy on survival and quality of life in patients with a diagnosis of ILD and hypoxaemia.,This review evaluated the effect of domiciliary long-term oxygen therapy on survival and quality of life in patients with ILD.,10.1002/14651858.CD002883
7117,,Routine monitoring of gastric residuals in preterm infants on gavage feeds is a common practice in many neonatal intensive care units and is used to guide the initiation and advancement of feeds.,Monitoring of stomach aspirates to diagnose feed intolerance and necrotising enterocolitis is a common practice for preterm infants on tube feeds.,10.1002/14651858.CD012940.pub2
7118,,No guidelines or consensus is available on whether to re-feed or discard the aspirated gastric residuals.,There is no consensus on whether to re-feed or discard the stomach aspirates.,10.1002/14651858.CD012940.pub2
7119,,"Although re-feeding gastric residuals may replace partially digested milk, gastrointestinal enzymes, hormones, and trophic substances that aid in digestion and promote gastrointestinal motility and maturation, re-feeding abnormal residuals may result in emesis, necrotising enterocolitis, or sepsis.","Although re-feeding the aspirates may replace partially digested milk and gastrointestinal secretions that are essential for gastrointestinal maturation, re-feeding abnormal aspirates may result in vomiting, necrotising enterocolitis, or sepsis.",10.1002/14651858.CD012940.pub2
7120,,"Hence, available evidence is insufficient to support or refute re-feeding of gastric residuals in preterm infants.",Available evidence is insufficient to support or refute re-feeding of stomach aspirates in preterm infants.,10.1002/14651858.CD012940.pub2
7121,,This review was first published in 2011.,This review was first published in 2011.,10.1002/14651858.CD005528.pub3
7122,,"This review update will inform a new WHO guideline, and the scope of the update was informed by WHO's Guideline Development Group for this guideline.","This review update will inform a new WHO guideline, and the scope of the update was informed by WHO's Guideline Development Group for this guideline.",10.1002/14651858.CD005528.pub3
