,prefix,input_text,target_text,doi
6053,,"The main risk of bias was related to lack of blinding of participants and personnel, which was inherent to the intervention.","Le principal risque de biais était lié à l'absence de mise en aveugle des patients et du personnel, qui était inhérent à l'intervention.",10.1002/14651858.CD009868.pub3
6054,,"Fixed-dose combination therapy improved adherence to a multidrug strategy by 44% (26% to 65%) compared with usual care (4 trials, 3835 participants, moderate-quality evidence).",Les associations fixes semblent améliorer l'observance des traitements de prévention de l'athérosclérose cardiovasculaire (preuves de qualité modérée).,10.1002/14651858.CD009868.pub3
6055,,"Ongoing, longer-term trials of fixed-dose combination therapy will help demonstrate whether short-term changes in risk factors might be maintained and lead to expected differences in clinical events based on these changes.",Les essais en cours concernant des associations fixes devraient informer les critères de jugement cliniques pour orienter la prise de décision.,10.1002/14651858.CD009868.pub3
6056,,Mean age ranged from 11 to 41 years.,L'âge moyen variait de 11 à 41 ans.,10.1002/14651858.CD012349.pub2
6057,,We rated the quality of evidence as low to very low across all outcomes identified in this review.,Nous avons évalué la qualité des données probantes comme étant de faible à très faible pour tous les critères de jugement de la revue.,10.1002/14651858.CD012349.pub2
6058,,Three studies compared the effects of home-based upper limb therapy programmes with usual care.,"En comparaison avec les soins habituels, les programmes de traitement à domicile des membres supérieurs ne présentaient aucune différence dans les effets sur aucun des critères de jugement.",10.1002/14651858.CD006755.pub2
6059,,"One study compared the effects of a home-based upper limb programme with the same upper limb programme based in hospital, measuring upper limb motor impairment only; we found no statistically significant difference between groups (MD 0.60; 95% CI -8.94 to 10.14).","En comparaison avec un programme ciblé sur les membres supérieurs dispensé à l'hôpital, nous avons trouvé que les programmes de traitement à domicile des membres supérieurs n'étaient pas plus ou pas moins efficaces s'agissant des critères de jugement des déficiences motrices du bras.",10.1002/14651858.CD006755.pub2
6060,,To determine the effects of home-based therapy programmes for upper limb recovery in patients with upper limb impairment following stroke.,Des recherches supplémentaires doivent être effectuées afin de déterminer les effets des programmes de traitement à domicile.,10.1002/14651858.CD006755.pub2
6061,,"Six RCTs, with a total of 372 participants, evaluated preoperative iron therapy to correct anaemia before planned surgery.",Nous avons inclus six essais totalisant 372 participants.,10.1002/14651858.CD011588.pub3
6062,,The use of iron therapy for preoperative anaemia does not show a clinically significant reduction in the proportion of trial participants who received an allogeneic blood transfusion compared to no iron therapy.,L'administration de fer n'a pas réduit le risque de transfusion sanguine.,10.1002/14651858.CD011588.pub3
6063,,We used the GRADE approach to describe the quality of the body of evidence.,Qualité des données :,10.1002/14651858.CD011588.pub3
6064,,The inclusion of new research in the future is very likely to change these results.,"Lorsque des recherches supplémentaires seront disponibles à l'avenir, elles sont susceptibles de modifier les résultats obtenus dans cette revue.",10.1002/14651858.CD011588.pub3
6065,,A giant retinal tear is a full-thickness retinal break that extends circumferentially around the retina for 90 degrees or more in the presence of a posteriorly detached vitreous.,"Une déchirure rétinienne géante est une rupture complète de la rétine qui s'étend sur 90 degrés, voire plus, autour de la circonférence de la rétine, en présence d'un décollement du vitré postérieur (lorsque le vitré se détache de la rétine).",10.1002/14651858.CD006909.pub3
6066,,Four trials including a total of 1447 young offenders were included in the review.,Quatre essais contrôlés randomisés ont été inclus dans cette revue.,10.1002/14651858.CD008898.pub2
6067,,"Open surgical treatment compared with non-surgical treatment (6 trials, 536 participants) was associated with a statistically significant lower risk of rerupture (risk ratio (RR) 0.41, 95% confidence interval (CI) 0.21 to 0.77), but a higher risk of other complications including infection (RR 4.89, 95% CI 1.09 to 21.91), adhesions and disturbed skin sensibility (numbness).","Le traitement chirurgical ouvert par rapport au traitement non chirurgical (6 études, 502 participants) était associé à un risque inférieur de nouvelle rupture, mais à un risque supérieur d'autres complications telles qu'une infection, une adhérence et une altération de la sensibilité cutanée (engourdissement et picotement).",10.1002/14651858.CD003674.pub4
6068,,"Functional status including sporting activity was variably and often incompletely reported, including frequent use of non standardised outcome measures, and the results were inconclusive.",Les données étaient insuffisantes pour tirer des conclusions définitives concernant la fonction et les activités sportives.,10.1002/14651858.CD003674.pub4
6069,,These figures should be interpreted with caution because of the small numbers involved.,Ces résultats devraient être interprétés avec précaution en raison des effectifs limités dans ces études.,10.1002/14651858.CD003674.pub4
6070,,"Similarly, no definitive conclusions could be made regarding different tendon repair techniques (3 trials, 147 participants).","De même, aucune conclusion définitive ne peut être présentée concernant les différentes techniques de réparation du tendon (3 études, 141 participants).",10.1002/14651858.CD003674.pub4
6071,,This early pattern of difficulties is a challenge for parents.,Cet ensemble précoce de difficultés est un problème pour les parents.,10.1002/14651858.CD009774.pub2
6072,,"Therefore, approaches that help parents develop strategies for interaction and management of behaviour are an obvious route for early intervention in ASD.","C'est pourquoi, aider les parents à développer des stratégies d'interaction et de gestion du comportement est une direction naturelle pour l'intervention précoce.",10.1002/14651858.CD009774.pub2
6073,,"The review finds some evidence for the effectiveness of parent-mediated interventions, most particularly in proximal indicators within parent-child interaction, but also in more distal indicators of child language comprehension and reduction in autism severity.","La revue suggère également que, suite aux interventions réalisées par les parents, il y avait eu amélioration chez l'enfant de la compréhension du langage et de la gravité des caractéristiques de l'autisme.",10.1002/14651858.CD009774.pub2
6074,,"Low- or very low-certainty evidence indicates that there may be little or no difference between PPV and scleral buckling in terms of primary success rate, visual acuity gain and final anatomical success in treating primary RRD.",Il pourrait y avoir peu ou pas de différence entre la VPP et la chirurgie épisclérale en termes de succès de l'opération et d'amélioration de la vision.,10.1002/14651858.CD009562.pub2
6075,,Low-certainty evidence suggests that there may be less retinal redetachment in the PPV group.,La PPV peut être associée à une récidive moindre du décollement.,10.1002/14651858.CD009562.pub2
6076,,"Some adverse events appeared to be more common in the PPV group, such as cataract progression and new iatrogenic breaks, whereas others were more commonly seen in the scleral buckling group such as choroidal detachment.","Certains effets indésirables, comme la progression de la cataracte ou les nouvelles ruptures iatrogènes, semblaient plus fréquents dans le groupe PPV, tandis que le décollement choroïdien était plus fréquent dans le groupe de chirurgie épisclérale.",10.1002/14651858.CD009562.pub2
