,prefix,input_text,target_text,doi
3074,,Placing a small volume of colostrum directly onto the buccal mucosa of preterm infants during the early neonatal period may provide immunological and growth factors that stimulate the immune system and enhance intestinal growth.,آیا ارائه حجم کمتری از کلستروم مادر در داخل دهان نوزادان نارس (کلستروم اوروفارنژیال (oropharyngeal colostrum; OPC)) از عوارض پیشگیری کرده و پیامدهای سلامت را بهبود می‌بخشد؟,10.1002/14651858.CD011921.pub2
3075,,Placing a small volume of colostrum directly onto the buccal mucosa of preterm infants during the early neonatal period may provide immunological and growth factors that stimulate the immune system and enhance intestinal growth.,قرار دادن مقدار کمی ‌از کلستروم - اولین شیر تولید شده در پستان مادر طی چند روز اول زندگی - به‌طور مستقیم در داخل گونه‌های نوزادان پره‌ترم ممکن است فاکتورهای ایمونولوژیک و رشدی را ایجاد کند که باعث تحریک سیستم ایمنی بدن و افزایش رشد روده می‌شود.,10.1002/14651858.CD011921.pub2
3076,,These benefits could potentially reduce the risk of infection and necrotising enterocolitis (NEC) and improve survival and long-term outcome.,این مزایا می‌تواند به‌طور بالقوه عفونت‌ها را کاهش دهد، از جمله عفونت‌های شدید روده‌ای که به عنوان آنتروکولیت نکروزان (necrotising enterocolitis; NEC) شناخته می‌شوند، در نتیجه بقا و پیامدهای طولانی‌مدت را بهبود می‌بخشد.,10.1002/14651858.CD011921.pub2
3077,,We also searched for studies comparing early OPC versus early nasogastric or nasojejunal administration of colostrum.,ما به دنبال مطالعات منتشر شده و منتشر نشده‌ای بودیم که به مقایسه کلستروم اوروفارنژیال در برابر یک کنترل کننده مانند آب، دارونما (placebo)، یا بدون پر کردن دهان با یک ماده خوراکی پرداختند.,10.1002/14651858.CD011921.pub2
3078,,We considered only trials that included preterm infants at < 37 weeks' gestation.,ما فقط کارآزمایی‌های بالینی گزارش دهنده پیامدهای نوزادان نارس (سن بارداری کمتر از 37 هفته) را وارد کردیم.,10.1002/14651858.CD011921.pub2
3079,,We did not limit the review to any particular region or language.,ما این مرور را محدود به هیچ منطقه یا زبان خاصی نکردیم.,10.1002/14651858.CD011921.pub2
3080,,"We included six studies that compared early oropharyngeal colostrum versus water, saline, placebo, or donor, or versus no intervention, enrolling 335 preterm infants with gestational ages ranging from 25 to 32 weeks' gestation and birth weights of 410 to 2500 grams.",شش مطالعه، شامل 335 نوزاد پره‌ترم با سن بارداری بین 25 تا 32 هفته بارداری و وزن هنگام تولد 410 تا 2500 گرم برای ورود واجد شرایط بودند.,10.1002/14651858.CD011921.pub2
3081,,"Researchers found no significant differences between OPC and control for primary outcomes - incidence of NEC (typical risk ratio (RR) 1.42, 95% confidence interval (CI) 0.50 to 4.02; six studies, 335 infants; P = 0.51; I² = 0%; very low-quality evidence), incidence of late-onset infection (typical RR 0.86, 95% CI 0.56 to 1.33; six studies, 335 infants; P = 0.50; I² = 0%; very low-quality evidence), and death before hospital discharge (typical RR 0.76, 95% CI 0.34 to 1.71; six studies, 335 infants; P = 0.51; I² = 0%; very low-quality evidence).",انجام دهندگان مرور تفاوتی را بین OPC و کنترل کننده نرخ NEC، عفونت، یا مرگ‌ومیر پیش از ترخیص از بیمارستان ذکر نکردند.,10.1002/14651858.CD011921.pub2
3082,,"Similarly, meta-analysis showed no difference in length of hospital stay between OPC and control groups (mean difference (MD) 0.81, 95% CI -5.87 to 7.5; four studies, 293 infants; P = 0.65; I² = 49%).",هم‌چنین، آنها تفاوتی را در طول مدت بستری در بیمارستان بین نوزادان OPC و کنترل شده مشاهده نکردند.,10.1002/14651858.CD011921.pub2
3083,,"No adverse effects were associated with OPC; however, data on adverse effects were insufficient, and no numerical data were available from the included studies.",پنج مورد از مطالعات وارد شده هیچ آسیبی (عوارض جانبی) را گزارش نکردند؛ با این حال، هیچ داده عددی از این مطالعات به دست نیامد.,10.1002/14651858.CD011921.pub2
3084,,Overall the quality of included studies was low to very low across all outcomes.,مطالعات وارد شده دارای کیفیت بسیار پائینی بودند؛ بنابراین تاثیرات OPC هم‌چنان نامطمئن است.,10.1002/14651858.CD011921.pub2
3085,,"Large, well-designed trials would be required to evaluate more precisely and reliably the effects of oropharyngeal colostrum on important outcomes for preterm infants.",برای ارزیابی دقیق‌تر و قابل اطمینان‌تر تاثیرات OPC بر پیامدهای مهم نوزادان پره‌ترم، انجام کارآزمایی‌های بالینی بزرگ‌تر، و با کیفیت بهتر مورد نیاز خواهد بود.,10.1002/14651858.CD011921.pub2
3086,,"To assess the effectiveness and safety of serum PCT evaluation for reducing mortality and duration of antimicrobial therapy in adults with sepsis, severe sepsis or septic shock.",آیا ارزیابی پروکلسی‌تونین در کاهش مورتالیتی و زمان دریافت درمان ضد-میکروبی در بزرگسالان مبتلا به عفونت خونی موثر است؟,10.1002/14651858.CD010959.pub2
3087,,"To assess the effectiveness and safety of serum PCT evaluation for reducing mortality and duration of antimicrobial therapy in adults with sepsis, severe sepsis or septic shock.",ما می‌خواستیم این موضوع را ارزیابی کنیم که ارزیابی PCT، می‌تواند مورتالیتی و زمان دریافت درمان ضد-میکروبی را در بزرگسالان مبتلا به عفونت خون کاهش دهد یا خیر.,10.1002/14651858.CD010959.pub2
3088,,We reran the search in October 2016.,با این حال، ما جست‌وجو را در اکتبر 2016 را بازبینی کردیم و هنگامی که این مرور را به‌روز کنیم، سه مطالعه مورد نظر را ترکیب خواهیم کرد.,10.1002/14651858.CD010959.pub2
3089,,"Low-quality evidence showed no significant differences in mortality at longest follow-up (risk ratio (RR) 0.81, 95% confidence interval (CI) 0.65 to 1.01; I2 = 10%; 10 trials; N = 1156), at 28 days (RR 0.89, 95% CI 0.61 to 1.31; I2 = 0%; four trials; N = 316), at ICU discharge (RR 1.03, 95% CI 0.50 to 2.11; I2 = 49%; three trials; N = 506) and at hospital discharge (RR 0.98, 95% CI 0.75 to 1.27; I2 = 0%; seven trials; N = 805; moderate-quality evidence).",نتایج تفاوت معنی‌داری را در میزان مورتالیتی در طولانی‌ترین پیگیری (124/573؛ 21.6% در برابر 152/583؛ 26.1%)، در 28 روز (37/160؛ 23.1% در برابر 39/156؛ 25%)، در هنگام ترخیص از ICU؛ (28/247؛ 11.3% در برابر 25/259؛ 9.6%) یا در ترخیص از بیمارستان (82/398؛ 20.6% در برابر 81/407؛ 19.9%) به ترتیب، برای گروه‌های PCT و غیر-PCT نشان نداد.,10.1002/14651858.CD010959.pub2
