,prefix,input_text,target_text,doi
18405,,"This study reported no adverse events in either the biofeedback or cognitive therapy groups (RD 0.00, 95% CI -0.12 to 0.12; 29 participants; low-certainty evidence).",It reported no adverse events in either the biofeedback group or the cognitive therapy group.,10.1002/14651858.CD012530.pub2
18406,,We used GRADE criteria to assess the overall certainty of the evidence.,We used the GRADE criteria to assess the certainty of the evidence for each of these findings.,10.1002/14651858.CD012530.pub2
18407,,There is currently not enough evidence to assess whether biofeedback interventions are effective for controlling symptoms of IBS.,We conclude that the existing data on biofeedback for IBS are limited and leave us uncertain about its value in IBS symptom management.,10.1002/14651858.CD012530.pub2
18408,,"Childhood apraxia of speech (CAS) affects a child's ability to produce sounds and syllables precisely and consistently, and to produce words and sentences with accuracy and correct speech rhythm.",What treatments help to improve the speech and language of children and adolescents with childhood apraxia of speech (CAS).,10.1002/14651858.CD006278.pub3
18409,,"Childhood apraxia of speech (CAS) affects a child's ability to produce sounds and syllables precisely and consistently, and to produce words and sentences with accuracy and correct speech rhythm.",Children with CAS find it difficult to produce sounds and syllables consistently and precisely in order to speak words and sentences with clarity and correct speech rhythm.,10.1002/14651858.CD006278.pub3
18410,,"It is a rare condition, affecting only 0.1% of the general population.",CAS affects around 0.1% of the general population.,10.1002/14651858.CD006278.pub3
18411,,"This study recruited 26 children aged 4 to 12 years, with mild to moderate CAS of unknown cause, and compared two interventions: the Nuffield Dyspraxia Programme-3 (NDP-3); and the Rapid Syllable Transitions Treatment (ReST).",We found one study with 26 children aged 4 to 12 years with CAS.,10.1002/14651858.CD006278.pub3
18412,,"This study recruited 26 children aged 4 to 12 years, with mild to moderate CAS of unknown cause, and compared two interventions: the Nuffield Dyspraxia Programme-3 (NDP-3); and the Rapid Syllable Transitions Treatment (ReST).",The children had mild to severe CAS without a known cause.,10.1002/14651858.CD006278.pub3
18413,,Children were allocated randomly to one of the two treatments.,Children were allocated randomly (using a method like coin tossing) to one of two treatments: the Nuffield Dyspraxia Programme - Third Edition (NDP-3); and the Rapid Syllable Transition treatment (ReST).,10.1002/14651858.CD006278.pub3
18414,,"Treatments were delivered intensively in one-hour sessions, four days a week for three weeks, in a university clinic in Australia.","Both therapies were delivered intensively in one-hour sessions, four days a week for three weeks.",10.1002/14651858.CD006278.pub3
18415,,Speech pathology students delivered the treatments in the English language.,The treatments were delivered by speech pathology students in a university clinic.,10.1002/14651858.CD006278.pub3
18416,,"Outcomes were assessed before therapy, immediately after therapy, at one month and four months post-therapy.","Outcomes were assessed before therapy, immediately after therapy, at one month and four months post-therapy.",10.1002/14651858.CD006278.pub3
18417,,Our review looked at one-month post-therapy outcomes only.,Our review looked at one-month post-therapy outcomes only.,10.1002/14651858.CD006278.pub3
18418,,"This review includes only one RCT, funded by the Australian Research Council; the University of Sydney International Development Fund; Douglas and Lola Douglas Scholarship on Child and Adolescent Health; Nadia Verrall Memorial Scholarship; and a James Kentley Memorial Fellowship.",The included study was funded by the Australian Research Council; the University of Sydney International Development Fund; Douglas & Lola Douglas Scholarship on Child and Adolescent Health; Nadia Verrall Memorial Scholarship; and a James Kentley Memorial Fellowship.,10.1002/14651858.CD006278.pub3
18419,,Further RCTs replicating this study would strengthen the evidence base.,Further studies replicating these findings would strengthen available evidence.,10.1002/14651858.CD006278.pub3
18420,,"There is limited evidence that, when delivered intensively, both NDP-3 and ReST may effect improvement in word accuracy in 4- to 12-year-old children with CAS, measured by the accuracy of production on treated and non-treated words, speech production consistency and the accuracy of connected speech.",The study provides limited evidence that the NDP-3 may improve the accuracy of production on treated items and the accuracy of connected speech.,10.1002/14651858.CD006278.pub3
18421,,"There is limited evidence that, when delivered intensively, both NDP-3 and ReST may effect improvement in word accuracy in 4- to 12-year-old children with CAS, measured by the accuracy of production on treated and non-treated words, speech production consistency and the accuracy of connected speech.","There is limited evidence that the NDP-3 has a negligible effect on speech production consistency, and the ReST a negligible effect on accuracy of production on non-treated words.",10.1002/14651858.CD006278.pub3
18422,,The study did not measure functional communication.,The study did not measure functional communication.,10.1002/14651858.CD006278.pub3
18423,,"We downgraded the quality of the evidence by one level to moderate due to imprecision, given that only one RCT was identified.","We downgraded the quality of the evidence by one level to moderate, due to imprecision, given that only one RCT was identified.",10.1002/14651858.CD006278.pub3
18424,,"There is limited evidence that, when delivered intensively, both NDP-3 and ReST may effect improvement in word accuracy in 4- to 12-year-old children with CAS, measured by the accuracy of production on treated and non-treated words, speech production consistency and the accuracy of connected speech.","There is limited evidence that the NDP-3 or ReST may be helpful for children with CAS of unknown origin, aged 4 to 12 years, without other co-occurring conditions.",10.1002/14651858.CD006278.pub3
18425,,We are also unable to say whether either treatment is better than no treatment or treatment as usual.,"We were not able to find out whether one of these treatment was better than the other, or whether either was better than no treatment or treatment as usual.",10.1002/14651858.CD006278.pub3
18426,,No evidence currently exists to support the effectiveness of other treatments for children aged 4 to 12 years with idiopathic CAS without other comorbid neurodevelopmental disorders.,There is currently no available evidence for other treatments.,10.1002/14651858.CD006278.pub3
